ph;2;56;509;458;0.89980;0.93673;0.87627;429.02234
ph;2;57;486;444;0.91358;0.92207;0.85318;409.39908
ph;2;58;428;393;0.91822;0.93864;0.85281;368.88552
ph;2;59;441;400;0.90703;0.90799;0.84201;363.19600
ph;2;60;413;367;0.88862;0.91637;0.87803;336.30779
ph;2;61;383;333;0.86945;0.92149;0.83938;306.85617
ph;2;62;424;348;0.82075;0.89391;0.81085;311.08068
ph;2;63;406;297;0.73153;0.89827;0.83857;266.78619
ph;2;64;331;218;0.65861;0.88312;0.82226;192.52016
ph;2;65;379;200;0.52770;0.79472;0.74960;158.94400
ph;2;66;433;210;0.48499;0.77305;0.71561;162.34050
ph;2;67;451;138;0.30599;0.73741;0.71672;101.76258
ph;2;68;520;123;0.23654;0.62258;0.60688;76.57734
ph;2;69;513;106;0.20663;0.59939;0.58760;63.53534
ph;2;70;429;80;0.18648;0.41289;0.41289;33.03120
ph;2;71;401;61;0.15212;0.50859;0.50859;31.02399
ph;2;72;385;50;0.12987;0.36795;0.36795;18.39750
ph;2;73;314;39;0.12420;0.34111;0.34111;13.30329
ph;2;74;309;31;0.10032;0.39988;0.39988;12.39628
py;1;24;1;1;1.00000;0.24030;0.24030;0.24030
py;1;25;5;5;1.00000;0.83090;0.83090;4.15450
py;1;26;20;19;0.95000;0.85705;0.85705;16.28395
py;1;27;18;16;0.88889;0.70469;0.70469;11.27504
py;1;28;29;26;0.89655;0.91827;0.87981;23.87502
py;1;29;56;51;0.91071;0.93324;0.90299;47.59524
py;1;30;60;59;0.98333;0.98646;0.95257;58.20114
py;1;31;64;62;0.96875;0.95790;0.85581;59.38980
py;1;32;79;78;0.98734;0.95589;0.86205;74.55942
py;1;33;85;82;0.96471;0.97790;0.87195;80.18780
py;1;34;77;75;0.97403;0.95293;0.87293;71.46975
py;1;35;78;76;0.97436;0.98618;0.88908;74.94968
py;1;36;78;76;0.97436;0.99149;0.92052;75.35324
py;1;37;86;83;0.96512;0.98215;0.91713;81.51845
py;1;38;106;98;0.92453;0.93263;0.85980;91.39774
py;1;39;103;99;0.96117;0.97033;0.84553;96.06267
py;1;40;102;97;0.95098;0.96075;0.89271;93.19275
py;1;41;120;115;0.95833;0.97672;0.87337;112.32280
py;1;42;117;116;0.99145;0.97660;0.92056;113.28560
py;1;43;131;130;0.99237;0.96187;0.93411;125.04310
py;1;44;141;139;0.98582;0.95267;0.91601;132.42113
py;1;45;143;139;0.97203;0.98839;0.90334;137.38621
py;1;46;149;144;0.96644;0.97531;0.93781;140.44464
py;1;47;172;168;0.97674;0.96920;0.91827;162.82560
py;1;48;172;163;0.94767;0.96185;0.91524;156.78155
py;1;49;178;172;0.96629;0.95493;0.92429;164.24796
py;1;50;232;222;0.95690;0.94952;0.88519;210.79344
py;1;51;195;188;0.96410;0.98424;0.95650;185.03712
py;1;52;199;194;0.97487;0.97345;0.94640;188.84930
py;1;53;222;215;0.96847;0.97762;0.91223;210.18830
py;1;54;251;233;0.92829;0.96316;0.92132;224.41628
py;1;55;300;286;0.95333;0.96009;0.91595;274.58574
py;1;56;268;250;0.93284;0.96233;0.90250;240.58250
py;1;57;288;269;0.93403;0.96975;0.90094;260.86275
py;1;58;254;234;0.92126;0.95021;0.87376;222.34914
