Kjønn,Alder,Antall,Årsverk,År,Utdanning
2,32,125.1806167400881,,2035,yr
1,30,26.218636363636367,,2035,py
2,30,57.86181818181819,,2035,py
1,31,348.74345241961674,,2035,ba
2,31,1352.0287560896397,,2035,ba
1,33,514.4323440253788,,2035,gr
2,33,1201.9511737751147,,2035,gr
1,33,212.06497797356832,,2035,lu
2,33,266.7306167400881,,2035,lu
1,29,250.60848484848484,,2035,ph
2,29,243.54909090909086,,2035,ph
1,33,151.34140969163,,2035,pe
2,33,190.35386196769457,,2035,pe
1,31,97.79735682819384,,2035,yr
2,31,123.00734214390602,,2035,yr
1,29,20.79409090909091,,2035,py
2,29,45.20454545454546,,2035,py
1,30,330.97308541734327,,2035,ba
2,30,1297.9772231243912,,2035,ba
1,32,501.3301797673598,,2035,gr
2,32,1182.6427211843497,,2035,gr
1,32,203.58237885462557,,2035,lu
2,32,260.1330396475771,,2035,lu
1,28,214.4290909090909,,2035,ph
2,28,211.78181818181812,,2035,ph
1,32,145.2877533039648,,2035,pe
2,32,185.64546255506608,,2035,pe
1,30,93.88546255506608,,2035,yr
2,30,119.9647577092511,,2035,yr
1,28,13.561363636363637,,2035,py
2,28,28.026818181818186,,2035,py
1,29,313.9431503734979,,2035,ba
2,29,1245.4065540759989,,2035,ba
1,31,487.5384279168135,,2035,gr
2,31,1157.127980260839,,2035,gr
1,31,197.92731277533042,,2035,lu
2,31,257.30550660792954,,2035,lu
1,27,179.1321212121212,,2035,ph
2,27,177.36727272727268,,2035,ph
1,31,141.25198237885465,,2035,pe
2,31,183.62757709251102,,2035,pe
1,29,91.27753303964758,,2035,yr
2,29,118.66079295154185,,2035,yr
1,27,7.232727272727274,,2035,py
2,27,19.89,,2035,py
1,28,299.8749431633647,,2035,ba
2,28,1183.2102695680417,,2035,ba
1,30,469.6091505111032,,2035,gr
2,30,1129.5444765597463,,2035,gr
1,30,190.38722466960354,,2035,lu
2,30,251.6504405286344,,2035,lu
1,26,134.12848484848485,,2035,ph
2,26,130.59878787878785,,2035,ph
1,30,135.8709544787078,,2035,pe
2,30,179.59180616740088,,2035,pe
1,28,87.80029368575624,,2035,yr
2,28,116.05286343612335,,2035,yr
1,26,2.7122727272727274,,2035,py
2,26,9.945,,2035,py
1,27,271.7385287430984,,2035,ba
2,27,1108.4266417668075,,2035,ba
1,29,448.9215227352837,,2035,gr
2,29,1091.6171589707437,,2035,gr
1,29,183.78964757709252,,2035,lu
2,29,241.28281938325995,,2035,lu
1,25,71.47636363636363,,2035,ph
2,25,72.35878787878787,,2035,ph
1,29,131.1625550660793,,2035,pe
2,29,172.19289280469897,,2035,pe
1,27,84.75770925110133,,2035,yr
2,27,111.27165932452276,,2035,yr
1,25,1.8081818181818183,,2035,py
2,25,4.5204545454545455,,2035,py
1,26,244.34254628126016,,2035,ba
2,26,1012.1704871711595,,2035,ba
1,28,428.2338949594642,,2035,gr
2,28,1050.2419034191046,,2035,gr
1,28,172.47951541850222,,2035,lu
2,28,229.03017621145378,,2035,lu
1,24,27.355151515151512,,2035,ph
2,24,34.41454545454545,,2035,ph
1,28,123.09101321585904,,2035,pe
2,28,163.44872246696036,,2035,pe
1,26,79.54185022026432,,2035,yr
2,26,105.62114537444934,,2035,yr
1,24,0.9040909090909092,,2035,py
2,24,1.8081818181818183,,2035,py
1,25,198.43576485872038,,2035,ba
2,25,881.8544624878207,,2035,ba
1,27,385.4794642227705,,2035,gr
2,27,999.9020091646105,,2035,gr
1,27,151.7442731277533,,2035,lu
2,27,215.83502202643174,,2035,lu
1,23,13.236363636363636,,2035,ph
2,23,14.118787878787877,,2035,ph
1,27,108.29318649045521,,2035,pe
2,27,154.03192364170337,,2035,pe
1,25,69.97944199706315,,2035,yr
2,25,99.5359765051395,,2035,yr
1,23,0.0,,2035,py
2,23,0.9040909090909092,,2035,py
1,24,150.3076875608964,,2035,ba
2,24,727.104183176356,,2035,ba
1,26,315.14152978498413,,2035,gr
2,26,889.5679943602397,,2035,gr
1,26,119.6988986784141,,2035,lu
2,26,186.61718061674011,,2035,lu
1,22,0.0,,2035,ph
2,22,3.5296969696969693,,2035,ph
1,26,85.42381791483113,,2035,pe
2,26,133.18044052863436,,2035,pe
1,24,55.201174743024964,,2035,yr
2,24,86.06167400881057,,2035,yr
1,22,0.0,,2035,py
2,22,0.0,,2035,py
1,23,75.52405975966222,,2035,ba
2,23,458.3273822669698,,2035,ba
1,25,188.2574127599577,,2035,gr
2,25,653.0394501233698,,2035,gr
1,25,76.34339207048458,,2035,lu
2,25,125.35396475770926,,2035,lu
1,21,0.0,,2035,ph
2,21,0.0,,2035,ph
1,25,54.48290748898679,,2035,pe
2,25,89.45958883994126,,2035,pe
1,23,35.207048458149785,,2035,yr
2,23,57.80910425844347,,2035,yr
1,21,0.0,,2035,py
2,21,0.0,,2035,py
1,22,22.953390711269893,,2035,ba
2,22,196.95490094186425,,2035,ba
1,24,77.23381036305958,,2035,gr
2,24,301.3497779344378,,2035,gr
1,24,40.52797356828194,,2035,lu
2,24,62.2057268722467,,2035,lu
1,20,0.0,,2035,ph
2,20,0.0,,2035,ph
1,24,28.923024963289283,,2035,pe
2,24,44.393480176211455,,2035,pe
1,22,18.690161527165934,,2035,yr
2,22,28.687224669603527,,2035,yr
1,20,0.0,,2035,py
2,20,0.0,,2035,py
1,21,0.0,,2035,ba
2,21,0.0,,2035,ba
1,23,0.0,,2035,gr
2,23,1.3791751850546352,,2035,gr
1,23,0.0,,2035,lu
2,23,0.0,,2035,lu
1,19,0.0,,2035,ph
2,19,0.0,,2035,ph
1,23,0.0,,2035,pe
2,23,0.0,,2035,pe
1,21,0.0,,2035,yr
2,21,0.0,,2035,yr
1,19,0.0,,2035,py
2,19,0.0,,2035,py
1,39,336.27092562520284,8.58033,2036,ba
1,40,301.67032153296515,37.883160000000004,2036,ba
1,41,308.4656999025657,82.21514,2036,ba
1,42,298.0015102305943,114.77193000000001,2036,ba
1,43,302.82682364404013,140.83236,2036,ba
1,44,290.3925690159142,158.22899,2036,ba
1,45,303.32436180578105,175.9911,2036,ba
1,46,287.29442676193565,180.2418,2036,ba
1,47,276.74535563494635,182.96064,2036,ba
1,48,264.6006040922377,184.91116000000002,2036,ba
1,49,263.9367164663851,194.37005,2036,ba
1,50,249.53239688210448,177.23916,2036,ba
1,51,240.12807729782386,176.85916,2036,ba
1,52,222.42591750568354,171.42306,2036,ba
1,53,213.02159792140293,165.70071000000002,2036,ba
1,54,172.8385742124065,131.69673,2036,ba
1,55,175.13641442026622,133.58100000000002,2036,ba
1,56,146.9533907112698,115.05808,2036,ba
1,57,119.02993504384541,92.69376,2036,ba
1,58,98.58734329327704,78.52464,2036,ba
1,59,105.36604741799286,88.73501,2036,ba
1,60,130.6638876258525,116.25586,2036,ba
1,61,126.66388762585255,111.81936,2036,ba
1,62,130.6638876258525,115.18416,2036,ba
1,63,145.4425917505683,126.33509,2036,ba
1,64,143.22129587528414,133.5717,2036,ba
1,65,155.4808639168561,139.9255,2036,ba
1,66,154.4808639168561,137.31575,2036,ba
1,67,160.74043195842805,143.7006,2036,ba
1,68,124.0,113.51954,2036,ba
1,69,121.0,102.97012,2036,ba
1,70,91.0,76.24206,2036,ba
1,71,71.0,57.95496,2036,ba
1,72,48.0,36.9056,2036,ba
1,73,49.0,46.610369999999996,2036,ba
1,74,41.0,34.66937,2036,ba
1,75,60.0,47.5398,2036,ba
1,76,47.0,40.34016,2036,ba
1,77,52.0,40.81616,2036,ba
1,78,43.0,30.0864,2036,ba
1,79,67.0,39.972089999999994,2036,ba
1,80,51.0,23.691689999999998,2036,ba
1,81,67.0,25.0647,2036,ba
1,82,89.0,27.05804,2036,ba
1,83,81.0,21.00224,2036,ba
1,84,68.0,11.481200000000001,2036,ba
1,85,49.0,6.975960000000001,2036,ba
1,86,31.0,0.8786100000000001,2036,ba
1,87,28.0,2.3062199999999997,2036,ba
1,88,15.0,1.4,2036,ba
1,89,11.0,0.53001,2036,ba
1,90,8.0,0.0,2036,ba
2,39,1335.65286131861,128.1574,2036,ba
2,40,1387.3103150373497,381.123,2036,ba
2,41,1539.9942903540111,641.93209,2036,ba
2,42,1551.0359759662226,743.6589,2036,ba
2,43,1506.3288924975639,782.25364,2036,ba
2,44,1543.9113121143228,878.17912,2036,ba
2,45,1548.8215069827866,929.5619200000001,2036,ba
2,46,1637.2807729782396,1031.10646,2036,ba
2,47,1694.9996070152645,1126.1212,2036,ba
2,48,1774.3057843455665,1198.7121,2036,ba
2,49,1747.9863462163037,1189.77708,2036,ba
2,50,1675.7434524196165,1157.91464,2036,ba
2,51,1587.866606040922,1121.92288,2036,ba
2,52,1580.5088957453715,1128.414,2036,ba
2,53,1551.8916174082492,1118.68008,2036,ba
2,54,1424.5339071126987,1029.09229,2036,ba
2,55,1367.8783566092884,1015.3781600000001,2036,ba
2,56,1315.4441019811625,978.81104,2036,ba
2,57,1317.0098473530365,994.80324,2036,ba
2,58,1315.652137057486,1024.20864,2036,ba
2,59,1424.1030659304968,1121.3333599999999,2036,ba
2,60,1656.737018512504,1355.5811700000002,2036,ba
2,61,1755.630539136083,1438.3754,2036,ba
2,62,1849.6006040922375,1546.35962,2036,ba
2,63,1836.8302370899642,1506.9135199999998,2036,ba
2,64,1800.0215979214029,1513.5581,2036,ba
2,65,1806.174686586554,1511.9325000000001,2036,ba
2,66,1793.808639168561,1513.99102,2036,ba
2,67,1570.4043195842805,1328.4705,2036,ba
2,68,1528.0,1298.58135,2036,ba
2,69,1286.0,1065.80387,2036,ba
2,70,1123.0,918.6051,2036,ba
2,71,1067.0,861.1262399999999,2036,ba
2,72,952.0,747.68148,2036,ba
2,73,969.0,774.2096399999999,2036,ba
2,74,930.0,752.62434,2036,ba
2,75,930.0,726.5205500000001,2036,ba
2,76,984.0,784.4094,2036,ba
2,77,996.0,755.04127,2036,ba
2,78,974.0,601.6893,2036,ba
2,79,1018.0,512.3146,2036,ba
2,80,997.0,443.85944,2036,ba
2,81,1134.0,347.8566,2036,ba
2,82,987.0,195.46423000000001,2036,ba
2,83,942.0,112.72921,2036,ba
2,84,925.0,69.42475,2036,ba
2,85,744.0,50.0118,2036,ba
2,86,537.0,23.79915,2036,ba
2,87,438.0,15.75816,2036,ba
2,88,353.0,11.714839999999999,2036,ba
2,89,257.0,8.67238,2036,ba
2,90,264.0,7.24201,2036,ba
1,40,542.9176031018683,43.59187,2036,gr
1,41,538.9627634825521,136.48977000000002,2036,gr
1,42,501.1474092351076,225.32203,2036,gr
1,43,521.5678251674304,310.728,2036,gr
1,44,455.50298202326417,294.57666,2036,gr
1,45,453.5737046175539,303.45480000000003,2036,gr
1,46,473.334014804371,344.93552,2036,gr
1,47,496.0943249911881,386.62826,2036,gr
1,48,420.44009869580566,327.68669,2036,gr
1,49,386.7858724004232,300.2054,2036,gr
1,50,337.75247091998614,266.5014,2036,gr
1,51,341.47741980965833,274.1784,2036,gr
1,52,356.2711314769125,294.27281,2036,gr
1,53,388.0648431441666,329.58576,2036,gr
1,54,381.61690518153006,327.654,2036,gr
1,55,402.7210292562569,358.03051999999997,2036,gr
1,56,406.34185407120225,359.5031,2036,gr
1,57,415.27309129362027,368.37472,2036,gr
1,58,441.2043285160383,396.171,2036,gr
1,59,438.445978145929,393.51333,2036,gr
1,60,458.7563905534017,412.66841,2036,gr
1,61,502.9980401832924,460.71807,2036,gr
1,62,526.5501022206558,495.725,2036,gr
1,63,582.8605146281285,542.5322,2036,gr
1,64,615.7229890729645,572.22109,2036,gr
1,65,622.2750511103279,579.1536,2036,gr
1,66,571.5854635178006,535.5567599999999,2036,gr
1,67,546.8958759252732,511.67484,2036,gr
1,68,527.4479379626366,485.06703,2036,gr
1,69,469.068762777582,423.1612,2036,gr
1,70,364.0,337.4884,2036,gr
1,71,277.0,250.37968,2036,gr
1,72,310.0,287.76232,2036,gr
1,73,248.0,215.6994,2036,gr
1,74,265.0,230.58398,2036,gr
1,75,256.0,211.5103,2036,gr
1,76,288.0,249.32635,2036,gr
1,77,310.0,271.2516,2036,gr
1,78,371.0,280.11361,2036,gr
1,79,421.0,279.96576,2036,gr
1,80,491.0,277.8993,2036,gr
1,81,491.0,220.95998999999998,2036,gr
1,82,549.0,186.23940000000002,2036,gr
1,83,639.0,158.49990000000003,2036,gr
1,84,687.0,127.82430000000001,2036,gr
1,85,763.0,114.45588000000001,2036,gr
1,86,712.0,83.69042,2036,gr
1,87,647.0,69.61381,2036,gr
1,88,550.0,48.87732999999999,2036,gr
1,89,632.0,54.18665,2036,gr
1,90,656.0,40.66326,2036,gr
2,39,1273.9786958054287,0.0667,2036,gr
2,40,1266.3519069439556,247.77272,2036,gr
2,41,1348.4893479027148,632.01804,2036,gr
2,42,1333.5462671836453,840.2044999999999,2036,gr
2,43,1344.4185407120203,966.88692,2036,gr
2,44,1406.422460345436,1056.97872,2036,gr
2,45,1326.6326683115974,1022.3477700000001,2036,gr
2,46,1338.2220514628134,1070.41738,2036,gr
2,47,1283.8448360944665,1008.3436800000001,2036,gr
2,48,1216.4676207261195,979.49924,2036,gr
2,49,1104.0550440606276,883.41492,2036,gr
2,50,975.0216425801902,773.8062500000001,2036,gr
2,51,1102.298653507226,909.33632,2036,gr
2,52,1078.0923651744797,884.7273600000001,2036,gr
2,53,1062.1277264716246,880.51922,2036,gr
2,54,1064.783912583715,893.4205499999999,2036,gr
2,55,1161.5088614733872,971.22625,2036,gr
2,56,1109.1650475854774,938.63256,2036,gr
2,57,1116.337934437786,931.8688999999999,2036,gr
2,58,1213.7524709199856,1040.7537,2036,gr
2,59,1186.5461825872399,1012.28778,2036,gr
2,60,1227.20236869933,1074.24904,2036,gr
2,61,1204.6169051815295,1045.76533,2036,gr
2,62,1249.100204441311,1081.6777,2036,gr
2,63,1361.8939161085652,1194.06612,2036,gr
2,64,1360.7563905534014,1190.17047,2036,gr
2,65,1354.8605146281282,1203.42429,2036,gr
2,66,1304.7917518505462,1129.212,2036,gr
2,67,1151.6542262953824,989.8431999999999,2036,gr
2,68,1162.5167007402185,1001.09141,2036,gr
2,69,1108.4479379626366,952.83633,2036,gr
2,70,1012.0,873.33432,2036,gr
2,71,953.0,782.3770499999999,2036,gr
2,72,895.0,731.45254,2036,gr
2,73,781.0,641.1186,2036,gr
2,74,733.0,599.3851500000001,2036,gr
2,75,769.0,627.94625,2036,gr
2,76,826.0,678.13526,2036,gr
2,77,899.0,744.69486,2036,gr
2,78,981.0,660.30318,2036,gr
2,79,1041.0,603.28707,2036,gr
2,80,955.0,465.2389,2036,gr
2,81,1007.0,350.00336,2036,gr
2,82,1068.0,245.8638,2036,gr
2,83,1207.0,156.67968,2036,gr
2,84,1298.0,100.07797,2036,gr
2,85,1188.0,73.40205999999999,2036,gr
2,86,1062.0,49.3534,2036,gr
2,87,1001.0,43.83435,2036,gr
2,88,1032.0,34.34382,2036,gr
2,89,1135.0,30.01293,2036,gr
2,90,1211.0,26.598000000000003,2036,gr
1,39,247.22533039647578,2.13052,2036,lu
1,40,224.352422907489,10.68,2036,lu
1,41,209.24955947136564,24.452180000000002,2036,lu
1,42,185.66409691629954,38.62452,2036,lu
1,43,184.38876651982375,66.111,2036,lu
1,44,177.48105726872242,77.67887,2036,lu
1,45,180.94096916299554,89.77215,2036,lu
1,46,179.11343612334795,92.05494,2036,lu
1,47,180.4008810572687,98.02199999999999,2036,lu
1,48,171.63083700440527,96.30656,2036,lu
1,49,159.91828193832598,85.11272,2036,lu
1,50,131.14823788546255,63.33405,2036,lu
1,51,135.26321585903082,67.5507,2036,lu
1,52,133.32070484581496,68.76776,2036,lu
1,53,115.37819383259914,51.11267,2036,lu
1,54,125.43568281938327,65.07468,2036,lu
1,55,103.72312775330398,45.10637,2036,lu
1,56,90.06806167400882,37.44824,2036,lu
1,57,85.35550660792951,38.698800000000006,2036,lu
1,58,85.58546255506609,42.20304,2036,lu
1,59,74.81541850220265,34.90524,2036,lu
1,60,68.98788546255506,34.445949999999996,2036,lu
1,61,73.21784140969163,39.92394,2036,lu
1,62,76.4477973568282,47.53931,2036,lu
1,63,81.62026431718063,56.52861,2036,lu
1,64,87.73524229074891,63.04576,2036,lu
1,65,77.96519823788547,56.115,2036,lu
1,66,87.1376651982379,68.42779999999999,2036,lu
1,67,84.36762114537446,68.327,2036,lu
1,68,75.59757709251102,63.53886,2036,lu
1,69,69.77004405286344,60.57834,2036,lu
1,70,66.0,62.53002,2036,lu
1,71,56.0,52.60734,2036,lu
1,72,56.0,51.28174,2036,lu
1,73,47.0,42.153330000000004,2036,lu
1,74,45.0,39.543,2036,lu
1,75,37.0,31.988220000000002,2036,lu
1,76,29.0,24.88356,2036,lu
1,77,38.0,33.54678,2036,lu
1,78,26.0,19.66162,2036,lu
1,79,29.0,21.12987,2036,lu
1,80,24.0,13.69995,2036,lu
1,81,22.0,13.097850000000001,2036,lu
1,82,28.0,13.8048,2036,lu
1,83,29.0,8.855640000000001,2036,lu
1,84,22.0,7.3521,2036,lu
1,85,27.0,7.516,2036,lu
1,86,30.0,5.9412,2036,lu
1,87,28.0,5.4363600000000005,2036,lu
1,88,31.0,4.9770900000000005,2036,lu
1,89,30.0,5.237640000000001,2036,lu
1,90,29.0,1.92332,2036,lu
2,39,298.06343612334814,3.00096,2036,lu
2,40,250.62775330396474,8.765540000000001,2036,lu
2,41,219.36453744493392,36.029270000000004,2036,lu
2,42,188.8713656387665,61.57367,2036,lu
2,43,199.48105726872245,95.34824,2036,lu
2,44,197.9984581497797,104.37663,2036,lu
2,45,205.45837004405283,116.17684,2036,lu
2,46,193.9757709251101,112.98617,2036,lu
2,47,189.14823788546255,113.16239999999999,2036,lu
2,48,181.91828193832598,102.33972,2036,lu
2,49,169.14823788546258,89.92774,2036,lu
2,50,170.14823788546258,94.552,2036,lu
2,51,172.32070484581502,94.21101,2036,lu
2,52,161.32070484581502,84.53144,2036,lu
2,53,158.49317180616745,87.6204,2036,lu
2,54,139.55066079295156,71.27484,2036,lu
2,55,132.7806167400881,69.04125,2036,lu
2,56,141.01057268722468,79.6661,2036,lu
2,57,130.12555066079295,71.2881,2036,lu
2,58,125.3555066079295,69.65704,2036,lu
2,59,113.52797356828192,63.189679999999996,2036,lu
2,60,105.81541850220263,59.5348,2036,lu
2,61,106.10286343612334,62.392720000000004,2036,lu
2,62,115.21784140969163,74.68580999999999,2036,lu
2,63,128.39030837004407,87.04682,2036,lu
2,64,116.79273127753304,80.67671999999999,2036,lu
2,65,127.96519823788546,94.87536,2036,lu
2,66,133.2526431718062,104.32779000000001,2036,lu
2,67,125.4251101321586,97.54264,2036,lu
2,68,117.65506607929515,94.21482,2036,lu
2,69,98.82753303964758,77.78904,2036,lu
2,70,111.0,91.976,2036,lu
2,71,108.0,86.86272,2036,lu
2,72,96.0,77.87979,2036,lu
2,73,99.0,80.18736,2036,lu
2,74,93.0,74.02508999999999,2036,lu
2,75,87.0,70.30408,2036,lu
2,76,77.0,59.31552,2036,lu
2,77,79.0,60.08828,2036,lu
2,78,74.0,47.91655,2036,lu
2,79,74.0,41.382239999999996,2036,lu
2,80,66.0,30.929340000000003,2036,lu
2,81,82.0,35.83146,2036,lu
2,82,71.0,21.609180000000002,2036,lu
2,83,66.0,13.208200000000001,2036,lu
2,84,71.0,10.64016,2036,lu
2,85,73.0,7.608440000000001,2036,lu
2,86,69.0,6.454890000000001,2036,lu
2,87,66.0,5.57612,2036,lu
2,88,69.0,3.8744,2036,lu
2,89,78.0,4.21828,2036,lu
2,90,80.0,3.60296,2036,lu
1,40,363.14666666666665,2.43411,2036,ph
1,41,338.4375757575758,15.18151,2036,ph
1,42,319.8448484848485,38.92575,2036,ph
1,43,357.3709090909091,114.18624,2036,ph
1,44,390.4860606060606,171.33606,2036,ph
1,45,407.36606060606067,218.91002,2036,ph
1,46,463.2472727272728,292.15563000000003,2036,ph
1,47,503.71636363636367,346.19844,2036,ph
1,48,451.9503030303031,314.87932,2036,ph
1,49,493.5369696969697,363.88829999999996,2036,ph
1,50,399.7127272727273,289.75152,2036,ph
1,51,426.77090909090913,316.5624,2036,ph
1,52,436.5345454545455,336.9366,2036,ph
1,53,410.24,324.98932,2036,ph
1,54,395.94545454545454,319.22067,2036,ph
1,55,379.5333333333333,300.4782,2036,ph
1,56,401.00363636363636,326.57922,2036,ph
1,57,406.5915151515151,340.6445,2036,ph
1,58,357.5321212121212,293.98878,2036,ph
1,59,416.00242424242424,355.53562,2036,ph
1,60,392.590303030303,333.52977,2036,ph
1,61,369.53090909090906,315.82038,2036,ph
1,62,396.35393939393936,354.04544000000004,2036,ph
1,63,353.8242424242424,319.34783999999996,2036,ph
1,64,406.9418181818182,367.2837,2036,ph
1,65,384.29454545454547,351.80871,2036,ph
1,66,400.0,369.19295999999997,2036,ph
1,67,370.0,340.28847,2036,ph
1,68,399.0,369.04256000000004,2036,ph
1,69,384.0,349.37448,2036,ph
1,70,395.0,354.8694,2036,ph
1,71,353.0,313.65468,2036,ph
1,72,366.0,335.94528,2036,ph
1,73,351.0,324.26723999999996,2036,ph
1,74,312.0,273.52224,2036,ph
1,75,340.0,295.42208,2036,ph
1,76,310.0,267.46985,2036,ph
1,77,266.0,220.73315,2036,ph
1,78,317.0,260.88354,2036,ph
1,79,324.0,224.6602,2036,ph
1,80,340.0,236.0192,2036,ph
1,81,391.0,233.49929,2036,ph
1,82,421.0,213.08443,2036,ph
1,83,507.0,185.79457,2036,ph
1,84,611.0,165.24969,2036,ph
1,85,616.0,140.82138,2036,ph
1,86,674.0,100.64152999999999,2036,ph
1,87,592.0,63.910990000000005,2036,ph
1,88,591.0,71.94727999999999,2036,ph
1,89,529.0,40.63055,2036,ph
1,90,510.0,39.11922,2036,ph
2,40,409.8557575757576,6.580500000000001,2036,ph
2,41,417.9709090909091,34.77953,2036,ph
2,42,424.61454545454546,79.42386,2036,ph
2,43,478.84727272727275,156.5802,2036,ph
2,44,513.5515151515151,209.94496,2036,ph
2,45,573.8436363636363,281.17645,2036,ph
2,46,644.1357575757576,367.58627,2036,ph
2,47,661.3696969696971,399.26115999999996,2036,ph
2,48,670.4266666666667,428.3895,2036,ph
2,49,686.1321212121213,446.17626,2036,ph
2,50,668.0133333333334,443.4912,2036,ph
2,51,630.8945454545456,430.24721999999997,2036,ph
2,52,639.4230303030304,449.16102,2036,ph
2,53,636.9515151515152,441.0384,2036,ph
2,54,664.7151515151515,492.23304,2036,ph
2,55,651.1260606060606,484.06091999999995,2036,ph
2,56,653.1842424242424,507.8268,2036,ph
2,57,594.1248484848485,455.07777,2036,ph
2,58,639.2412121212121,500.92416,2036,ph
2,59,616.24,498.68829999999997,2036,ph
2,60,604.1212121212121,498.23774000000003,2036,ph
2,61,594.0618181818182,493.6526,2036,ph
2,62,698.7672727272728,594.92076,2036,ph
2,63,695.9430303030304,600.1614,2036,ph
2,64,752.6484848484849,659.5498699999999,2036,ph
2,65,757.8242424242425,682.72032,2036,ph
2,66,730.0,654.1216800000001,2036,ph
2,67,714.0,633.1366,2036,ph
2,68,752.0,669.1825699999999,2036,ph
2,69,647.0,572.75244,2036,ph
2,70,570.0,495.921,2036,ph
2,71,581.0,495.47679999999997,2036,ph
2,72,509.0,429.02234,2036,ph
2,73,486.0,409.39907999999997,2036,ph
2,74,428.0,368.88552,2036,ph
2,75,441.0,363.19599999999997,2036,ph
2,76,413.0,336.30779,2036,ph
2,77,383.0,306.85617,2036,ph
2,78,424.0,311.08068,2036,ph
2,79,406.0,266.78619,2036,ph
2,80,331.0,192.52016,2036,ph
2,81,379.0,158.944,2036,ph
2,82,433.0,162.3405,2036,ph
2,83,451.0,101.76258,2036,ph
2,84,520.0,76.57734,2036,ph
2,85,513.0,63.53534,2036,ph
2,86,429.0,33.0312,2036,ph
2,87,401.0,31.023989999999998,2036,ph
2,88,385.0,18.3975,2036,ph
2,89,314.0,13.30329,2036,ph
2,90,309.0,12.39628,2036,ph
1,39,177.86552129221738,2.13052,2036,pe
1,40,164.97826725403826,10.68,2036,pe
1,41,158.78152716593252,24.452180000000002,2036,pe
1,42,146.53113069016155,38.62452,2036,pe
1,43,153.3522760646109,66.111,2036,pe
1,44,151.5723348017621,77.67887,2036,pe
1,45,157.19130690161526,89.77215,2036,pe
1,46,156.17342143906018,92.05494,2036,pe
1,47,158.8102790014684,98.02199999999999,2036,pe
1,48,151.11976505139495,96.30656,2036,pe
1,49,140.7566226138032,85.11272,2036,pe
1,50,113.06610866372982,63.33405,2036,pe
1,51,117.72085168869312,67.5507,2036,pe
1,52,116.04822320117476,68.76776,2036,pe
1,53,98.37559471365641,51.11267,2036,pe
1,54,108.70296622613806,65.07468,2036,pe
1,55,88.33982378854628,45.10637,2036,pe
1,56,76.30405286343614,37.44824,2036,pe
1,57,72.94091042584436,38.698800000000006,2036,pe
1,58,74.25039647577094,42.20304,2036,pe
1,59,64.5598825256975,34.90524,2036,pe
1,60,59.541997063142446,34.445949999999996,2036,pe
1,61,64.85148311306902,39.92394,2036,pe
1,62,69.1609691629956,47.53931,2036,pe
1,63,75.14308370044054,56.52861,2036,pe
1,64,81.79782672540384,63.04576,2036,pe
1,65,73.1073127753304,56.115,2036,pe
1,66,83.08942731277534,68.42779999999999,2036,pe
1,67,81.39891336270192,68.327,2036,pe
1,68,73.7083994126285,63.53886,2036,pe
1,69,68.69051395007342,60.57834,2036,pe
1,70,66.0,62.53002,2036,pe
1,71,56.0,52.60734,2036,pe
1,72,56.0,51.28174,2036,pe
1,73,47.0,42.153330000000004,2036,pe
1,74,45.0,39.543,2036,pe
1,75,37.0,31.988220000000002,2036,pe
1,76,29.0,24.88356,2036,pe
1,77,38.0,33.54678,2036,pe
1,78,26.0,19.66162,2036,pe
1,79,29.0,21.12987,2036,pe
1,80,24.0,13.69995,2036,pe
1,81,22.0,13.097850000000001,2036,pe
1,82,28.0,13.8048,2036,pe
1,83,29.0,8.855640000000001,2036,pe
1,84,22.0,7.3521,2036,pe
1,85,27.0,7.516,2036,pe
1,86,30.0,5.9412,2036,pe
1,87,28.0,5.4363600000000005,2036,pe
1,88,31.0,4.9770900000000005,2036,pe
1,89,30.0,5.237640000000001,2036,pe
1,90,29.0,1.92332,2036,pe
2,39,213.86008810572687,3.00096,2036,pe
2,40,183.1571218795888,8.765540000000001,2036,pe
2,41,169.43627019089573,36.029270000000004,2036,pe
2,42,155.40593245227603,61.57367,2036,pe
2,43,173.57233480176208,95.34824,2036,pe
2,44,174.5186784140969,104.37663,2036,pe
2,45,184.13765051395006,116.17684,2036,pe
2,46,175.08399412628486,112.98617,2036,pe
2,47,171.06610866372978,113.16239999999999,2036,pe
2,48,162.7566226138032,102.33972,2036,pe
2,49,151.06610866372978,89.92774,2036,pe
2,50,152.0661086637298,94.552,2036,pe
2,51,155.04822320117475,94.21101,2036,pe
2,52,144.04822320117472,84.53144,2036,pe
2,53,142.03033773861966,87.6204,2036,pe
2,54,123.35770925110134,71.27484,2036,pe
2,55,117.66719530102793,69.04125,2036,pe
2,56,126.9766813509545,79.6661,2036,pe
2,57,116.63142437591779,71.2881,2036,pe
2,58,112.94091042584438,69.65704,2036,pe
2,59,101.9230249632893,63.189679999999996,2036,pe
2,60,95.55988252569753,59.5348,2036,pe
2,61,97.19674008810574,62.392720000000004,2036,pe
2,62,106.85148311306904,74.68580999999999,2036,pe
2,63,120.83359765051398,87.04682,2036,pe
2,64,111.12519823788548,80.67671999999999,2036,pe
2,65,123.10731277533041,94.87536,2036,pe
2,66,129.74417033773864,104.32779000000001,2036,pe
2,67,122.72628487518357,97.54264,2036,pe
2,68,116.03577092511014,94.21482,2036,pe
2,69,98.01788546255507,77.78904,2036,pe
2,70,111.0,91.976,2036,pe
2,71,108.0,86.86272,2036,pe
2,72,96.0,77.87979,2036,pe
2,73,99.0,80.18736,2036,pe
